,user_id,travel_id,duration_time,mean_of_transport,distance
379,deb2dbe8-120c-4e18-9df4-c5d5947f20f5,baab3057-162e-44e0-b100-5d9fdf67ca5b,45.0,Tramwaj,7479
380,edd83ab4-d4ca-48f9-9699-8f9f17f82012,ab03ad9e-1dcd-4e31-8479-80f85c0520bd,40.0,Samochód osobowy jako kierowca,5200
381,7095dd9a-8254-4321-8003-9e8b9b4a2c80,19e4bf40-8d48-46c7-bcea-0f12b5888284,5.0,Samochód osobowy jako kierowca,1865
382,581038ab-8ad1-44fa-9318-8787e547d2d2,2e067878-bdc2-4ae5-a036-e53ee629d8c3,30.0,Tramwaj,6096
383,0ebda611-cbee-4363-b0cf-22f1703e396f,23243fd3-6306-4ca0-b7da-5c4402429cb1,15.0,Pieszo,1609
384,e972cd9c-9e8e-4c83-99bf-7ba836b1d92f,b849925a-1763-4947-8ca6-54fe8314faff,15.0,Taksówka,7242
385,80763157-9456-436e-9925-b562cedde76b,31775789-1316-4c37-b58a-4369ca262082,20.0,Rower prywatny,10419
386,d7299937-9770-4762-bf30-383c13605601,8eb84ed6-3b6f-4c4f-bca1-eb1e1680b419,50.0,Samochód osobowy jako kierowca,6981
387,597df992-547d-40aa-9af8-e133385e32f6,09f9e5ab-81a3-441e-aad6-731e4516b56b,10.0,Samochód osobowy jako kierowca,4953
388,69d786c7-577e-46d5-a0b8-a628710f3e48,fd34ade6-d5a6-434e-9539-25c77fb13209,5.0,Samochód osobowy jako kierowca,854
389,06849ad2-d314-48d3-bbf4-f9171cb45e2b,246f1b60-147b-46de-be7c-e32e59835b5d,35.0,Tramwaj,5002
390,209e99ed-39ab-4c9d-9969-2b7b18cb4207,d52875f1-3eb5-449d-85eb-2d53677db2b9,25.0,Tramwaj,9346
391,63c15f82-5faa-4a4c-b9a2-919eff2d4217,f8980f39-474a-4f4f-ba52-1626191078d1,30.0,Komunikacja autobusowa,3896
392,5abe5273-509d-4071-a4e5-13c2fbdafc10,f20ffda1-0917-4aaa-9fb9-ec12c7da6b38,25.0,Samochód osobowy jako kierowca,2149
393,66d3abcc-280a-4225-857b-54735b5a7601,79b125ed-d34c-43f6-a6b6-99843b102c93,60.0,Komunikacja autobusowa,7473
394,75de9ba2-6ab7-4d36-88c6-a4b56a133aa6,a450746d-5e01-401e-9806-4fded7c7a971,25.0,Tramwaj,5064
395,71dad404-eaeb-4e5d-ae08-a6ce34f18410,bce6073c-b1b5-4012-be1d-917a78801f24,45.0,Samochód osobowy jako pasażer,8769
396,89e73109-e67c-4980-af89-6b16ea5b9b59,0d7177e5-7fdb-4c3e-adff-94baf27429b0,40.0,Tramwaj,6183
397,5d8025e6-99aa-4c4a-88c7-c901afa02bbf,522f1c8c-952a-40f0-9c55-3d6797f39768,10.0,Samochód osobowy jako kierowca,3004
398,972f9f8c-f61a-4994-bc36-46f09b603fbe,b705cec1-9dbe-4c36-952e-56bfa8eb67bd,10.0,Samochód osobowy jako kierowca,790
399,1a3dc37b-7b3b-4a20-b80c-a35431a713f6,b526b419-0d01-4c13-abd3-b40da66f7396,3.0,Pieszo,604
400,c13e727c-6434-463a-9f9c-ab8b2709f188,6353b0f3-6113-40be-a744-24312858f811,20.0,Samochód osobowy jako kierowca,3756
401,b001ae15-4e69-445a-b47f-5fe020f415aa,a9d47bee-21bc-4f1e-8816-4e1fd445e846,30.0,Samochód osobowy jako kierowca,5901
402,ad467775-c406-435d-ad75-97d329f2750d,7803210a-2a87-49d8-a924-1a2a3894141a,20.0,Pieszo,1671
403,1893c3ff-555e-473a-a842-ae67750774c1,6f700990-6353-48bb-ab19-3fd40e90ae45,12.0,Tramwaj,1904
404,cba3b215-4956-4b0a-85e8-96806d7bdaf5,dad934b6-3607-4ad6-b7db-a400a828b96d,30.0,Hulajnoga elektryczna,9330
405,1b870532-be19-4fbc-b058-2fcb6706370b,b69c2696-fd62-4995-9cbd-89de14744a22,5.0,Pieszo,1063
406,b0588fc1-bc99-4232-a826-bd53286d0862,99bba70c-5048-48b7-8538-342957debfd5,10.0,Samochód osobowy jako kierowca,3315
407,5685afcd-6e9f-44c4-9830-3bff3a9fe34f,bc77d306-73cd-442e-909b-9f5e75b92e90,10.0,Samochód osobowy jako kierowca,5270
408,fed14836-e4dd-4b64-b537-08c8479f2dd8,f368e060-24e5-4e0d-8ff6-7b6f743f65c7,10.0,Pociąg,6331
409,07c3b3ac-ba28-4128-b0ab-bb4f161b148d,18f8ebb7-a861-4145-bc22-0c3fd697d382,30.0,Tramwaj,5011
410,58949f9b-75fa-435e-8677-7e9013ea13e6,59c84e9e-e626-4486-9ea1-702201805079,15.0,Tramwaj,4103
411,1d1b3c4c-436e-45c0-9cff-564d6fc0989e,d4fe10cd-10be-4510-96e9-5025eecc1924,20.0,Hulajnoga elektryczna,9541
412,04fac007-739e-4576-bdf7-72a2c0ea330c,9a674af7-c153-490b-b4fb-c9ab3dd733a5,45.0,Samochód osobowy jako kierowca,2806
413,1ceaba1c-de8c-4e15-86c3-cd38ea0ace0a,0cbe03d2-7f81-4e8e-8362-cea8b76d3a44,2310.0,Samochód osobowy jako kierowca,5405
414,fccf0a0a-91dd-401b-a3a0-0774d3bc9252,33fd1072-927a-4f44-8636-be621e7b2a07,5.0,Komunikacja autobusowa,1696
415,5d042c0a-13d0-4e4b-a3fc-76716273f4ac,8e573a62-fdf0-42f6-98a2-e156df8a6f60,8.0,Pieszo,705
416,11c1c0cf-5118-496d-8ed0-5b9101a388ac,89b3cbef-f174-4a53-b115-a56dc6ad4390,25.0,Samochód osobowy jako kierowca,9307
417,79d07bcd-dec3-4813-aa34-0f1955b57a12,8c7adb81-12a7-43c4-9b9f-e5d5b5a290a0,10.0,Tramwaj,4118
418,de7b2d3a-3ada-4705-a72d-193561b4e190,07f1e24e-4603-445c-be7c-cda1cb80ce85,25.0,Samochód osobowy jako kierowca,9067
419,35bc4b09-82c6-4115-bd02-221ec459c550,e979a805-1b21-4d2c-9e67-96ba88db067e,10.0,Rower prywatny,1372
420,d28a7770-7514-465d-b9eb-029eb1448502,bdf6a6dc-2327-4036-b0d8-ab4078c272d2,30.0,Samochód osobowy jako kierowca,12633
421,4a0cd1c7-e09c-40a0-add3-0e1b2f1b8274,5fd9394a-131c-49fc-9c61-ce5bcd3bd3cc,30.0,Rower prywatny,9926
422,a8226480-e022-4688-bd87-d66e97c5b44b,344c641a-58dd-4e05-ab5e-45b2f03fa18b,30.0,Komunikacja autobusowa,4209
423,bbdab33d-118c-407b-9767-2504169c2b15,7de6fe1f-7a3b-4fbd-b077-eca890b2d0ff,16.0,Samochód osobowy jako kierowca,7805
424,f9499eeb-65be-46b9-9fdf-7c63009d4451,7dd2ba85-4a81-4479-98c3-c7de801f28e6,15.0,Samochód osobowy jako kierowca,2701
425,12180c1b-d10f-450b-afd2-13718ceb5679,f4526592-7f32-485a-8ad3-e24874bfdbf3,20.0,Pieszo,2259
426,44f33267-ff65-443d-a28f-cac9e6940f46,2c3296d3-95da-490e-acc6-28cfa1bf8790,7.0,Pociąg,6642
427,297544b2-01fe-4881-8d1a-aec8eb722246,a5464f76-e8eb-41db-82ec-e9b6682e3eab,10.0,Tramwaj,627
428,484fb552-d41f-4888-ba59-e629a0dbe103,7a419241-49a5-4fb5-88fb-fa84117bce00,40.0,Samochód osobowy jako kierowca,12615
429,66ec4489-ad0a-4207-b9ed-309bea134326,6273f94e-9a6b-479d-bd7b-18a0a817a9db,20.0,Komunikacja autobusowa,5485
430,3080f615-1253-454a-a8f3-edb21ff52eeb,5cd73bd7-950f-4cca-85fe-3f0b89aba4bd,16.0,Rower prywatny,2346
431,f04cab06-92d2-44e2-96af-9716b54c1253,c772548b-c9b0-437c-b9a4-c2edfa3d7c2a,21.0,Rower prywatny,7401
432,a3986826-f1af-4d71-8de3-162da0763110,4c0b913b-570d-4911-be1a-68a76be764e8,40.0,Rower prywatny,16494
433,ee622851-3c70-4dea-80f8-913d1c62f82a,637c98d9-f164-4d15-8dbd-f92eaeea3a4f,20.0,Samochód osobowy jako kierowca,3084
434,fae65199-8df2-462a-ac85-f4a6827dbf81,bea618d4-ca5c-487a-b464-2e2fdf3fe2ad,15.0,Samochód osobowy jako kierowca,8359
435,cbe69a60-ad08-4155-b1e0-1f8048f3b978,e5a0f438-6321-42a2-a2f7-0aa1069024a8,45.0,Tramwaj,9398
436,b03919cb-bf5b-4dac-b219-e31cf16847c8,fbb607a1-34d2-4356-b141-fc278942616c,15.0,Tramwaj,6568
437,234e2acb-b430-404b-8a87-441b5d7527ea,b05f462d-363d-4130-b773-2f900ffaa5d9,45.0,Tramwaj,6598
438,0224a599-1a02-4362-a47f-d43c67a84ef6,b1322411-9550-42a7-90bc-7132961a99e5,10.0,Pieszo,551
439,59bf3460-c037-4b64-a272-818c1360b417,ef999d6b-a0a6-43cf-9dac-bb85e774115a,20.0,Tramwaj,3331
440,fad402dc-875d-4a06-8d59-a34f712b5adf,9748540f-02c4-4561-ad89-60383fbdaf91,25.0,Rower prywatny,7130
441,ce61c71a-69ca-41a9-b719-dcc43ad50dc8,91d77fc6-9a45-42f1-8e25-7872255c3ed8,15.0,Pieszo,573
442,375399a2-065d-4a33-9d22-86b05e014095,49efbf00-5700-42c9-b03a-8027ebe9d97b,20.0,Samochód osobowy jako kierowca,5791
443,5588ad7c-ad88-4af3-9933-695f041e4601,c846b140-e821-4107-b29f-af392913303a,28.0,Samochód osobowy jako kierowca,8216
444,e4a62373-8855-4917-9329-d345dd2bcd2a,cad3682a-9991-47cc-b51e-8960aa344d29,10.0,Pieszo,944
445,e97435c3-262b-4ee7-931f-aafd80e863a2,2d0f096c-bf20-4f9e-9a30-413abb374d7a,2.0,Tramwaj,1154
446,b12ed7a4-b60c-454f-b434-c9f49d648863,f135d747-a5f9-49ad-af7f-0b447214495c,30.0,Komunikacja autobusowa,3713
447,5d00c5c5-d990-4483-9b9b-744aab915f87,5b59ec15-f5bf-40d6-9c14-a73fe0ef7469,10.0,Tramwaj,2447
448,1dba1b61-6ed4-48c3-a2ce-a189391afb42,6368ec66-a777-4ca6-af38-30d2780bd158,22.0,Tramwaj,10479
449,426ded89-3adf-43f7-96f6-60e8cd1c3a4d,c5189975-1793-453c-9620-b667002d1836,28.0,Samochód osobowy jako kierowca,6735
450,c78ade83-8b52-43ef-8203-78905bcff94a,d986cb5c-e807-4ecc-89af-7fd01e7f16e9,10.0,Tramwaj,2424
451,fd5e74d2-e8a5-4c9b-8d08-b07d8150c7d3,f31df5a8-b0fe-4eec-bbbd-d3f3164e685e,30.0,Tramwaj,8654
452,d7d4dc72-52b9-4939-98b0-540d5ca75eec,ffbc2aed-ded6-44ce-8021-d1cdee083f00,30.0,Samochód osobowy jako pasażer,6620
453,fbc207d6-7d67-4e5c-8e33-f8c6ca744b24,e85a9c10-0f31-46f5-85d1-9f2f754a3307,10.0,Pieszo,337
454,66c264a6-2d71-44df-9789-caeab1fc1731,8c8675de-48ed-4f31-b586-5d9086975035,15.0,Rower prywatny,3125
455,b75f567f-0f4e-43b3-bec8-c4a90393eadb,6d0e0268-310c-4fa3-be0c-315513cfafab,40.0,Samochód osobowy jako kierowca,13039
456,e834a610-c5cb-4899-a6d8-1a950c0e72e0,398ff17b-8c72-4959-abd0-f795d072993b,12.0,Rower prywatny,5133
457,ed27d25b-4fa2-4c72-82a6-4ffcb3076585,f049e6c3-40a4-4958-a19f-9daac4a6645a,15.0,Samochód osobowy jako kierowca,4958
458,71dd8ce6-654a-49b0-8da6-c8e39a628ffc,d69515b5-6dff-4aa9-af4e-146e092ec756,40.0,Rower prywatny,2868
459,f74aa443-51cb-40b1-9618-4127c6e5ece0,fe393a93-3a1b-44d4-972a-d085bbb2df79,12.0,Tramwaj,1182
460,41f19a55-c407-4452-8876-c3087c5f832f,aa7885f1-8d78-445e-b4d3-44df6df27bc4,15.0,"Motocykl, skuter lub motorower",5914
461,1c7575fb-5a29-4354-b26c-03056b43906a,b01edb5a-fa77-435b-b61e-f630cf60f482,45.0,Samochód osobowy jako kierowca,11048
462,385301ed-ae9e-4e14-9b01-0090e9ab7ffe,b5a60601-df39-4b61-9634-aa00e9960005,15.0,Tramwaj,4947
463,9789d5c7-95c6-4fc8-8315-630a8cc4ef5e,340cb6dd-b141-4361-b2ca-6dbbbea57101,5.0,Pieszo,550
464,10dad9ce-e7da-40e6-bb08-5b6888f17473,c20f9115-08fa-4f0f-9944-02c624eeb642,30.0,Tramwaj,6091
465,f4a49107-4f6d-41f7-acd0-d4619cbf4d22,808e1453-fbfc-4cfa-920f-954964935650,27.0,Komunikacja autobusowa,5587
466,46689db9-6dc5-4471-9818-a00a10e49571,ef8a89ea-707d-4b74-9423-9411b6108cd1,35.0,Samochód osobowy jako kierowca,5518
467,cbed6542-2844-4d0a-b0c5-f7276b2bffd8,b42dd28a-28cd-48cc-9903-0222f16f9e46,60.0,Samochód osobowy jako kierowca,7363
468,a6a30267-8689-47d2-a1f0-e03b98761aef,60b93837-8ae4-402a-bcba-4877d4b18abb,40.0,Tramwaj,7095
469,64ee50d0-0f97-44e4-b6d9-0934d4a3cb3b,b7aee8c5-1cdd-46f3-996b-33d81067d13a,30.0,Tramwaj,11281
470,0297e518-b0eb-455f-be1e-64025f90ebff,d0d8b3fa-b446-4ca4-a624-1aff851afd02,20.0,Rower prywatny,4593
471,143cc8d0-d989-4523-8295-6d97b6241a1c,fe724f90-6869-4526-9e96-16862230f2ab,55.0,Tramwaj,13005
472,f6094a51-d856-41d7-a234-3ffc27c56ec5,263929ed-5a89-43d0-8698-6b03ee5031ba,15.0,Tramwaj,5840
473,a78886a3-feb6-47b1-8b25-1bbd6fb01d1f,cc015a4e-fc5a-44f6-8627-73d64e2d22e0,25.0,Tramwaj,5294
474,7fb77bb9-1103-4d90-9299-072af0646b2f,49b8032c-a28b-4fd3-b1cd-c5421eebef81,30.0,Tramwaj,6612
475,bfeb5777-2b2b-460c-83fa-7d0f2e1bf95e,8c888b8e-f1de-4639-ba49-90cc6fb690e3,45.0,Tramwaj,7120
476,03e03f11-ad8b-4880-b5e9-d9d7d665d0c7,2237bd80-b52b-4a40-830e-1f57218e735e,30.0,Rower prywatny,10070
477,3af9ee12-f847-4a05-b87c-4ffcc33348c9,4f9fe02b-ef0d-4d4a-9ff9-a4cbe0e01b5e,5.0,Samochód osobowy jako kierowca,3462
478,9521bc1e-44cc-4a29-b1fd-3dbf4489e459,27fc5aac-986e-49e9-9103-9408aae32c32,18.0,Tramwaj,6663
479,669989d0-1d9a-469f-becb-1d93fbbbde39,1ecfc8bc-4d50-470f-8bff-0c56038873e8,15.0,Pieszo,2308
480,c8a43fbd-0d91-4b63-b5cf-2c8a53aa741c,9b3e2728-23bf-4588-9d5e-489d7565c81e,3.0,Tramwaj,0
481,74f876ef-52cd-4a35-aa50-484e34d43735,10bea0fd-32b8-46a4-b681-a1daee05ff2a,70.0,Komunikacja autobusowa,7663
482,ea41edb5-7f35-48d1-b1b1-75bf8f47a460,14cb8e39-d553-4627-b177-27010d43aafc,30.0,Samochód osobowy jako kierowca,6653
483,8163c090-c307-43ca-8b4a-c4bf4b54a0c8,9d64db2d-c1d1-44a6-8f62-7666d6dc7c33,30.0,Samochód osobowy jako kierowca,6138
484,5b590626-7876-4276-9f76-28b87f23a16c,1843e667-5b7a-4bf7-b9dd-da5b074fd589,30.0,Samochód osobowy jako kierowca,6369
485,d412f8f2-e1e1-4c8d-b0f0-743b99f1b90c,dcec69b7-555d-4bf5-9118-748c52fe2dc4,20.0,Komunikacja autobusowa,1938
486,1de41d5d-f0c2-4a1b-b2b0-2a383879ca3f,028e5cd2-5287-4296-a931-b625fc32261f,10.0,Pieszo,2455
487,9b515e14-21ac-48e2-92a4-402daee3833d,8609ae8b-e990-4997-805f-9d48f2051115,30.0,Tramwaj,2568
488,72e99b22-0739-4bd2-b90f-80f61da76ed5,0fde1c5c-0346-40c2-af56-1a8af47897a2,45.0,Samochód osobowy jako kierowca,7057
489,2f20c336-edb9-4cde-863f-e37cb44c5885,cd7f0e80-eb96-4033-8197-38b47dfe3022,10.0,Rower prywatny,2131
490,937d7fe5-7060-448b-a152-ac99d135c52c,3bcfb4d9-aa66-4cdc-b6ba-7568553cf0dc,10.0,Komunikacja autobusowa,3091
491,e46e3a4a-89a1-46af-9282-848098db1c81,15d5d795-f0cc-44d5-b90b-3dca2a72f690,15.0,Samochód osobowy jako kierowca,2194
492,5d2f0c42-26a3-43a4-ab76-8c31f2d7bd5d,7ecdd071-f696-4589-8997-d659358c98ac,30.0,Samochód osobowy jako kierowca,16416
493,e20c7967-f974-4ca3-b5c7-be2f12ec2eb0,77b681c9-387c-4dc6-b799-47ea6dd6ad3e,20.0,Komunikacja autobusowa,4028
494,ed7df40b-ef7b-406d-8b9a-071a5006fef3,7be1b250-1795-4648-ba76-d35ac200950d,5.0,Samochód osobowy jako kierowca,5216
495,871f99f4-8253-44cc-9ef8-c1f902ef0e7a,0d7a17f3-ce5d-40dc-a431-ed7c0099951c,60.0,Samochód osobowy jako kierowca,12996
496,d512e32a-12c6-44fb-ba4d-d665ade46ea6,49ac5a12-83a7-4d6f-b42d-f224cec95420,30.0,Samochód osobowy jako kierowca,11779
497,1e632518-ccec-4dce-aefb-5a59e608ace1,6415fc2a-2e17-45f8-bf1e-e6877c4e3218,45.0,Tramwaj,3451
498,f8fddc66-99b7-42c2-b308-53a354caffd8,76ab9083-7372-4105-a014-1588ffd1f9b8,60.0,Komunikacja autobusowa,2889
499,54b62635-422b-40b5-a3d5-ecf9fef26cd1,46804688-efa6-42ab-978e-04b19c81653a,40.0,Tramwaj,7253
500,78b4ed76-789b-4da6-b886-9f409bdc05c9,f615cfc5-ffe8-4ba2-92c4-f8a5d3d8f39f,25.0,Tramwaj,5986
501,519cfd7a-4882-4694-9e70-a192f8416569,60f50e22-4829-4779-baf1-7934db60d662,25.0,Komunikacja autobusowa,5295
502,05c3aecf-97b9-456e-9de7-ade38af22b0d,5bb79b39-d2e4-407b-8ae3-4c2ba8512d3d,15.0,Rower prywatny,1764
503,17df62d5-0ff8-4bdc-9051-d1b06bdc0e8a,75b55456-9662-4764-ad59-c260c373ba12,20.0,Samochód osobowy jako kierowca,30632
504,25a17a2c-dc71-4ff2-86c2-613c8a757551,d3c9fe15-7cfb-47c4-880e-9f4adce41d87,10.0,Pieszo,361
505,be40e0b6-da27-4f6c-81ab-931698b8820a,ebdc08bf-a392-48fd-9fbf-4396e53fe4fd,35.0,Pieszo,2461
506,7a78eed9-2e1b-4c12-8cf8-2f9ae3d2b2e3,c34261f1-b76e-4be0-9501-e791be5d673f,38.0,Komunikacja autobusowa,6446
507,9a751896-c0f4-400b-8019-6654103d2489,a2a5cf82-4e2a-453e-9bd9-3a4d51ecaa3c,60.0,Samochód osobowy jako kierowca,2299
508,36a60678-f23a-4dc3-a684-9885ecfa4c8e,02f216fa-9c22-48e5-8ca1-422beccef8be,10.0,Rower prywatny,841
509,709f2770-e8c3-4752-890c-94897da2af8d,9a50d02e-a72f-4485-99a0-39705c50cdbd,10.0,Tramwaj,4666
510,6e1151b1-5f1e-4096-98cd-afe76072292d,f29b1541-a518-4c19-9da0-dedaa1652131,20.0,Tramwaj,4808
511,3e899385-a4c8-4df2-b275-043bc6d90508,d99f8d62-26ae-4f9d-a40b-0f5c9489fe79,30.0,Tramwaj,5013
512,f35406e9-b033-4b73-b4cb-0f5b1992f39b,bd00a540-c4c9-4270-9311-8891dcde49a9,45.0,Komunikacja autobusowa,4622
513,4b52ecad-3a13-4069-bce9-80d9791cdc29,dc8c1a12-acfb-4d6e-b86f-21ed1557cd3f,15.0,Rower prywatny,1803
514,fef41699-b197-423b-b50b-b1228188de45,575974f3-ef53-4d14-b19d-a8279fde7d20,20.0,Tramwaj,5603
515,5846fbfc-df96-444e-9d17-a3a8e0118f46,39620230-857a-4b0e-8f7a-8f58ff5e0918,20.0,Tramwaj,4041
516,bdad0f60-13a8-4a71-80a1-8e8b9bd7ca69,0b093acf-20e0-465c-b360-dff64aafc5d4,3.0,Pieszo,272
517,96d1a3d7-72fb-4572-b0b7-5dfd49ab8ad7,ecf4c274-ab58-46f5-a170-72b100e59d30,30.0,Tramwaj,8891
518,f3b56f78-5444-49d4-a6a7-b62ffa00c4f1,493ebabf-f5e4-4d5b-a18f-be690d4e9154,35.0,Samochód osobowy jako pasażer,18525
519,bfb90d96-4614-48dc-8567-57b7c8dd3e8a,e7bfedf1-cc8a-4310-b09b-ed87ba58fe9a,75.0,Pieszo,0
520,eaad4651-3261-4ffe-87fc-93e265447c4f,aa10b68b-86e8-4de5-afe2-8bb8aa45bbb3,90.0,Pieszo,1635
521,104b095f-ae9d-4ff6-b030-12a14b281a21,f7658231-5401-46b7-a8e4-61d5d20f46ce,20.0,Tramwaj,3561
522,4fb0d76a-929f-469c-a029-15b29304d8ae,0483416d-1c6f-476f-bb8d-12e98c37b96d,10.0,Komunikacja autobusowa,7984
523,43fa562f-719e-41d0-8e09-7427ba941730,e008cdb2-d9ed-4843-af1f-7e166dc5a6ae,15.0,Tramwaj,7705
524,b17caaa2-339e-4fb8-af00-5bf5aa762e5e,d62ee8ce-a230-403d-a694-0dda230f13e7,5.0,Tramwaj,3193
525,ac2c9899-1eba-4ff2-ace6-08f0531d7907,7088504d-fd5c-47ea-91c8-0d3d9c2377cb,30.0,Tramwaj,8562
526,bfaa1a29-9a15-4202-bc50-ff645068751f,8338303d-ca67-4074-b51e-36bee1ecbd98,30.0,Tramwaj,7253
527,1cbbf386-c1bb-478f-9001-443590d643c3,52a287b6-4c1a-43a2-a4b4-df547bdb56a3,30.0,Tramwaj,9564
528,731c781f-851f-41ec-b17f-42c7b694a3ec,7f2ee355-73db-4b55-a8d3-5ad04bff88b3,10.0,Pieszo,441
529,58efbe4b-cecc-4428-9001-8820d5845f4d,664c392a-c7bc-45e8-8234-7af515207660,30.0,Tramwaj,8148
530,8bcffc35-b646-4039-9ff7-d8802725b77b,a1fc6ead-730e-4ecb-8fe9-350459550ec1,10.0,Komunikacja autobusowa,1833
531,ba3ff818-1d41-4a00-9480-3e03df5e63d9,3afc7960-2bf4-44f8-bdc4-cb8cab4e6e5e,40.0,Tramwaj,6328
532,b796a3b0-2be1-4909-be58-d3ebfe997c1a,dd1b7f8a-bdd7-46db-abc4-a82da30ab0d9,16.0,Tramwaj,6227
533,ef45e9bb-1b5e-4114-aaf8-20500b49445b,3c497299-3fa3-47f4-a0d7-dc792006c519,15.0,Rower prywatny,799
534,0c42ee53-621b-4f4c-8ece-b894d781a9c1,1693fd3d-3ef2-428e-8ccb-ac340d5db26d,20.0,Rower prywatny,4135
535,e9ed9d09-e0d0-4291-b37f-a8d7af998b33,ae46f74b-268b-475c-b5f7-85ce43592000,15.0,Samochód osobowy jako kierowca,6623
536,0f777d7d-6e64-4546-a27c-1ca7681a16b4,c5898b76-a199-4db3-8f26-8ee2be018248,20.0,Samochód osobowy jako kierowca,9280
537,05a5dba3-d1b0-4fb6-8e3a-179e6aebd2b8,badb525d-9e43-41c6-9c4d-6b0904348e0c,30.0,Tramwaj,3100
538,989bd30f-469d-4fff-90cd-58fa64269afb,6a31b6f1-3d63-4da7-b8f7-fa1380312582,30.0,Tramwaj,8311
539,bedacb6b-4a49-41aa-b291-2f352aec674d,a947467c-2fb8-4881-8b24-316d226d0c6b,3.0,Tramwaj,909
540,d01ffa45-f92c-4171-b10a-67df2aae41af,48320a48-7cfa-466b-8e5a-eff7f36dc2cf,5.0,Rower prywatny,910
541,ac45021a-7efa-485a-ac5a-391421b2dcaa,74f38d20-e384-4e58-8793-331abfa0b5a0,10.0,Komunikacja autobusowa,799
542,b167edcf-0fe7-4888-a0e4-6ef5e556642d,06f93e63-c8bc-4d99-b08e-09973e14d760,25.0,Samochód osobowy jako kierowca,3353
543,2f9c46f7-83b8-4a59-a3f3-adcd52874703,3534b224-3df4-4f0c-8c0e-791aba25c6d8,45.0,Pieszo,2487
544,a9a52bc4-3969-42cb-859f-865c612aa5df,78dbbdba-de82-4718-8587-43ffa260e0c1,15.0,Pieszo,1521
545,fc186eaa-ee29-4902-b4fb-1b844239b85d,8bd6cd31-0f1a-42a6-97aa-093ee6da91b0,25.0,Samochód osobowy jako kierowca,6061
546,0165b000-e0ae-42df-a942-2ede2c7950a3,d857867f-2173-4608-a2f1-1db7b5fc983f,15.0,Samochód osobowy jako kierowca,2489
547,46a50e05-3ee0-4ac3-82c4-457b58016b04,c01d2899-1959-40c0-9112-8af7d2ad16ce,90.0,Samochód osobowy jako kierowca,9948
548,c0ae55fe-4c0a-4cd7-952e-2f294c9e5923,e3f0c1e7-70b2-4633-8104-a8cf6914c2eb,30.0,Pieszo,2257
549,e7ff93c2-f298-41c8-a268-de981f1cb839,f215599b-3e89-47f5-b5c1-3ba05d725537,15.0,Rower prywatny,3981
550,90c1a93b-b403-40db-9168-1eded62a1468,a5005341-134e-474e-887b-cec575f562de,20.0,Tramwaj,8536
551,6cfaaa59-0c2e-470e-973e-8b1d2d279f05,7b0181d8-7820-4bc7-8470-04e6adccf511,10.0,Komunikacja autobusowa,4951
552,05401ced-8a17-4619-b82c-4af110b8b57c,d3d26e39-0249-46f4-b97b-03b897e570ed,15.0,Pieszo,1063
553,781c4650-2b69-4ecc-b85b-c197ceb1df62,ce40ef11-c389-4305-9771-4d0292d1bbcb,20.0,Tramwaj,8418
554,f1f8cb05-9bb7-4348-8edc-21df21aba3ca,f595fe29-336e-45e3-8031-9c7ee91acf9b,15.0,Samochód osobowy jako kierowca,8398
555,cdd817e7-a8ea-4e8c-9629-8dbc8581b372,aa0a7ae6-167a-4ec2-8690-79bb5c000d12,45.0,Samochód osobowy jako pasażer,12448
556,7fb0d87e-a368-45fb-ae40-c517522962ae,42d9aac1-b924-4757-838f-edfc97dc9406,30.0,Tramwaj,8158
557,3c2c252d-b2bd-4f9a-8f2c-6a0828d31ffb,6b7d665e-93ae-4897-a0bc-2d7c2a60353a,20.0,Rower prywatny,5702
558,1553a4da-b1cb-416a-be63-72917051ea45,048bc732-521f-4157-a103-b1dfb1987956,10.0,Samochód osobowy jako pasażer,1848
559,876547e5-1ad4-40e6-85bd-301515991c27,c9c47319-58b5-49bb-be33-d48ae6eee134,15.0,Rower prywatny,1890
560,8c1d7e47-1f97-49bb-97d8-716ea39b1361,5b975144-6b0c-49fa-9066-f7175f43e516,30.0,Samochód osobowy jako kierowca,4534
561,a3be2d25-1683-4a5a-8472-452543a48500,d89cada5-ca11-464a-b018-fcddbca9f67e,15.0,Tramwaj,7495
562,cc8a0a6d-a9aa-4b76-8728-56b0aa37d62f,c892e3f0-49f5-498e-912a-96b8a10a83ca,30.0,Samochód osobowy jako kierowca,13762
563,218502da-315e-44d0-89f2-ae247132e3cd,a3201ddc-1adf-4c04-9c73-1efa4e7db016,25.0,Komunikacja autobusowa,10467
564,f8a5d486-2a53-4de9-b113-ca4b79c52516,184fa66f-6b03-4159-8c1a-68fb24773b7c,13.0,Pieszo,1139
565,96929577-f950-4f25-a648-f61dbd7ef9b8,33e10c14-c738-493c-9554-0ad82bbfab2a,20.0,Samochód osobowy jako kierowca,11089
566,d053962a-e023-4482-b61b-3a612dceeb04,cab0ec23-5115-4732-9028-dbebb16106ae,12.0,Tramwaj,7136
567,7cf3e9d1-644a-43fc-8423-e4c9f041b932,540b3439-c490-4ec9-9670-6711bb3c9712,10.0,Samochód osobowy jako pasażer,3337
568,1b53d806-a64e-4947-89cc-f01846df3f83,6cec5023-f336-4a1e-9719-7e7a9026c66c,45.0,Samochód osobowy jako kierowca,11934
569,9bd3f228-92ae-462a-ac65-ef40af2a1924,0d855e42-fef7-4356-a41f-c07e87a69ebd,30.0,Tramwaj,5886
